id,name,sex,nationality,height,weight,age_2024,distance_m,sim_pace_sec_per_100m,sim_time_sec
764834942,Ben Schwietert,male,NED,1.92,83.0,27,800,61.08,488.67
764834942,Ben Schwietert,male,NED,1.92,83.0,27,1500,61.69,925.29
795193546,Bence Pulai,male,HUN,1.93,89.0,33,800,64.25,514.01
795193546,Bence Pulai,male,HUN,1.93,89.0,33,200,54.09,108.18
795193546,Bence Pulai,male,HUN,1.93,89.0,33,1500,67.44,1011.57
181551295,Benjamin Auffret,male,FRA,1.66,54.0,29,800,59.43,475.46
181551295,Benjamin Auffret,male,FRA,1.66,54.0,29,1500,63.81,957.11
181551295,Benjamin Auffret,male,FRA,1.66,54.0,29,200,49.78,99.56
202636824,Benjamin Gratz,male,HUN,1.85,76.0,28,1500,66.79,1001.91
202636824,Benjamin Gratz,male,HUN,1.85,76.0,28,200,53.15,106.3
429748988,Benjamin Hallock,male,USA,1.99,108.0,27,200,55.15,110.29
429748988,Benjamin Hallock,male,USA,1.99,108.0,27,400,59.99,239.96
429748988,Benjamin Hallock,male,USA,1.99,108.0,27,1500,64.78,971.68
138745925,Benjamin Hockin Brusquetti,male,PAR,1.95,90.0,38,400,60.41,241.66
138745925,Benjamin Hockin Brusquetti,male,PAR,1.95,90.0,38,800,66.34,530.69
279378478,Benjamin Schulte,male,GUM,1.93,83.0,29,200,54.48,108.96
351550766,Bernardo Oneto Gomes,male,BRA,1.88,90.0,31,400,56.72,226.89
351550766,Bernardo Oneto Gomes,male,BRA,1.88,90.0,31,1500,65.59,983.86
44038366,Bernardo Rocha,male,BRA,1.81,95.0,35,800,63.1,504.8
44038366,Bernardo Rocha,male,BRA,1.81,95.0,35,200,58.9,117.8
44038366,Bernardo Rocha,male,BRA,1.81,95.0,35,400,59.27,237.08
634276383,Beryl Gastaldello,female,FRA,1.76,66.0,29,1500,66.09,991.41
634276383,Beryl Gastaldello,female,FRA,1.76,66.0,29,400,58.67,234.7
826009653,Bianca Hammett,female,AUS,1.72,55.0,34,1500,68.59,1028.9
826009653,Bianca Hammett,female,AUS,1.72,55.0,34,200,58.26,116.52
787821587,Billy Scott Irakoze,male,BDI,1.96,74.0,28,1500,62.97,944.57
944420337,Birgit Koschischek,female,AUT,1.69,61.0,37,200,59.51,119.03
522639871,Bjorn Hornikel,male,GER,1.92,91.0,32,1500,66.94,1004.07
522639871,Bjorn Hornikel,male,GER,1.92,91.0,32,200,55.15,110.31
522639871,Bjorn Hornikel,male,GER,1.92,91.0,32,800,64.58,516.68
735422828,Blai Mallarach Guell,male,ESP,1.87,87.0,37,200,56.82,113.64
735422828,Blai Mallarach Guell,male,ESP,1.87,87.0,37,800,63.83,510.62
735422828,Blai Mallarach Guell,male,ESP,1.87,87.0,37,400,60.75,242.98
304290646,Blair Evans,female,AUS,1.75,65.0,33,200,56.2,112.4
304290646,Blair Evans,female,AUS,1.75,65.0,33,400,61.02,244.07
570608473,Blake Pieroni,male,USA,1.88,86.0,29,1500,65.14,977.17
570608473,Blake Pieroni,male,USA,1.88,86.0,29,400,59.43,237.7
306720792,Bo Qiu,male,CHN,1.65,62.0,31,1500,61.0,914.98
23204063,Boglarka Kapas,female,HUN,1.68,54.0,31,1500,69.42,1041.31
23204063,Boglarka Kapas,female,HUN,1.68,54.0,31,800,65.29,522.36
861405399,Boris Kirillov,male,AZE,1.81,75.0,32,800,63.51,508.06
861405399,Boris Kirillov,male,AZE,1.81,75.0,32,1500,61.34,920.03
797423057,Bourhan Abro,male,DJI,1.8,70.0,29,800,61.23,489.82
573991365,Bradlee Ashby,male,NZL,2.0,92.0,29,400,60.63,242.52
573991365,Bradlee Ashby,male,NZL,2.0,92.0,29,200,57.56,115.11
220375842,Bradley Edward Tandy,male,RSA,1.58,86.0,33,1500,65.4,981.04
943842758,Bradley Vincent,male,MRI,1.95,89.0,33,200,57.41,114.82
943842758,Bradley Vincent,male,MRI,1.95,89.0,33,800,63.76,510.06
919979883,Branca Feres,female,BRA,1.64,56.0,36,1500,68.24,1023.64
148847003,Brandon Schuster,male,SAM,1.88,75.0,26,1500,61.5,922.54
148847003,Brandon Schuster,male,SAM,1.88,75.0,26,800,61.65,493.21
148847003,Brandon Schuster,male,SAM,1.88,75.0,26,200,53.19,106.37
128091825,Brandonn Almeida,male,BRA,1.86,73.0,27,800,60.63,485.03
128091825,Brandonn Almeida,male,BRA,1.86,73.0,27,200,53.72,107.44
128091825,Brandonn Almeida,male,BRA,1.86,73.0,27,1500,62.26,933.86
349293339,Branislav Mitrovic,male,SRB,2.01,100.0,39,800,65.12,520.93
826864352,Brave Lifa,male,MAW,1.75,70.0,29,400,56.68,226.73
826864352,Brave Lifa,male,MAW,1.75,70.0,29,1500,64.22,963.36
998710520,Bret Bonanni,male,USA,1.94,92.0,30,800,61.57,492.52
123998646,Brianna Throssell,female,AUS,1.75,61.0,28,400,58.36,233.44
974255098,Brittany Elmslie,female,AUS,1.8,69.0,30,200,60.32,120.64
974255098,Brittany Elmslie,female,AUS,1.8,69.0,30,400,61.55,246.19
974255098,Brittany Elmslie,female,AUS,1.8,69.0,30,1500,69.06,1035.88
975241751,Brittany Maclean,female,CAN,1.68,59.0,30,200,55.75,111.5
975241751,Brittany Maclean,female,CAN,1.68,59.0,30,800,63.47,507.75
667985741,Brittany O'Brien,female,AUS,1.68,55.0,26,400,58.13,232.51
667985741,Brittany O'Brien,female,AUS,1.68,55.0,26,800,63.17,505.37
667985741,Brittany O'Brien,female,AUS,1.68,55.0,26,1500,65.51,982.6
942791136,Bronte Barratt,female,AUS,1.71,58.0,35,400,59.18,236.71
942791136,Bronte Barratt,female,AUS,1.71,58.0,35,200,59.39,118.77
942791136,Bronte Barratt,female,AUS,1.71,58.0,35,800,66.58,532.6
936338083,Bronte Campbell,female,AUS,1.79,58.0,30,800,61.23,489.84
936338083,Bronte Campbell,female,AUS,1.79,58.0,30,400,59.43,237.73
339065127,Bronwen Knox,female,AUS,1.82,88.0,38,800,70.09,560.7
339065127,Bronwen Knox,female,AUS,1.82,88.0,38,400,65.06,260.24
934893676,Bruno Fratus,male,BRA,1.87,80.0,35,400,59.73,238.92
934893676,Bruno Fratus,male,BRA,1.87,80.0,35,1500,64.74,971.1
836716137,Bruno Ortiz Canavate Ozeki,male,ESP,1.94,88.0,31,400,60.21,240.85
836716137,Bruno Ortiz Canavate Ozeki,male,ESP,1.94,88.0,31,200,55.4,110.8
598623977,Caba Siladji,male,SRB,1.85,77.0,34,1500,62.39,935.88
598623977,Caba Siladji,male,SRB,1.85,77.0,34,200,56.25,112.5
598623977,Caba Siladji,male,SRB,1.85,77.0,34,400,56.94,227.75
247346852,Caeleb Dressel,male,USA,1.91,86.0,28,400,59.4,237.59
247346852,Caeleb Dressel,male,USA,1.91,86.0,28,200,54.74,109.49
247346852,Caeleb Dressel,male,USA,1.91,86.0,28,1500,65.56,983.44
227626203,Calvyn Justus,male,RSA,1.95,70.0,29,800,56.13,449.03
227626203,Calvyn Justus,male,RSA,1.95,70.0,29,400,57.19,228.78
638140243,Cam Kurle,male,GBR,1.86,66.0,27,1500,61.4,921.05
638140243,Cam Kurle,male,GBR,1.86,66.0,27,200,53.88,107.76
464109574,Cameron McEvoy,male,AUS,1.85,75.0,30,200,55.93,111.87
464109574,Cameron McEvoy,male,AUS,1.85,75.0,30,400,56.07,224.3
464109574,Cameron McEvoy,male,AUS,1.85,75.0,30,1500,62.34,935.03
59463747,Cameron van der Burgh,male,RSA,1.85,85.0,36,400,56.17,224.69
761225267,Camila Pedrosa,female,BRA,1.72,68.0,49,1500,75.73,1135.94
761225267,Camila Pedrosa,female,BRA,1.72,68.0,49,800,69.58,556.61
814870853,Camilla Cattaneo,female,ITA,1.73,54.0,34,400,58.42,233.69
814870853,Camilla Cattaneo,female,ITA,1.73,54.0,34,1500,66.06,990.93
338343277,Camilla Hattersley,female,GBR,1.74,59.0,29,1500,67.11,1006.65
338343277,Camilla Hattersley,female,GBR,1.74,59.0,29,800,63.05,504.36
788191192,Camille Cheng,female,HKG,1.78,65.0,31,400,59.11,236.44
788191192,Camille Cheng,female,HKG,1.78,65.0,31,1500,67.13,1006.91
788191192,Camille Cheng,female,HKG,1.78,65.0,31,800,65.38,523.08
614590923,Camille Lacourt,male,FRA,2.0,85.0,39,200,55.2,110.4
614590923,Camille Lacourt,male,FRA,2.0,85.0,39,400,61.75,246.99
614590923,Camille Lacourt,male,FRA,2.0,85.0,39,800,64.81,518.49
94450987,Cammile Adams,female,USA,1.73,65.0,33,1500,68.02,1020.24
94450987,Cammile Adams,female,USA,1.73,65.0,33,400,60.25,241.0
992315197,Carlos Claverie,male,VEN,1.95,85.0,28,1500,63.11,946.62
983424219,Carlos Peralta Gallego,male,ESP,1.65,60.0,30,800,59.25,473.99
383488560,Carlotta Zofkova,female,ITA,1.83,74.0,31,800,64.78,518.24
383488560,Carlotta Zofkova,female,ITA,1.83,74.0,31,400,59.58,238.32
468505846,Cate Campbell,female,AUS,1.86,74.0,32,800,66.1,528.76
468505846,Cate Campbell,female,AUS,1.86,74.0,32,200,58.02,116.03
62565482,Catherine Meili,female,USA,1.71,61.0,33,400,60.68,242.72
62565482,Catherine Meili,female,USA,1.71,61.0,33,800,66.57,532.55
518609220,Cesar Castro,male,BRA,1.75,73.0,42,400,60.6,242.39
518609220,Cesar Castro,male,BRA,1.75,73.0,42,1500,66.42,996.28
518609220,Cesar Castro,male,BRA,1.75,73.0,42,200,57.89,115.78
51787706,Chad Guy Bertrand le Clos,male,RSA,1.9,83.0,32,200,55.74,111.49
51787706,Chad Guy Bertrand le Clos,male,RSA,1.9,83.0,32,400,59.73,238.9
797308674,Chad Ho,male,RSA,1.72,75.0,34,800,61.13,489.07
797308674,Chad Ho,male,RSA,1.72,75.0,34,200,56.6,113.2
543504980,Chantal Van Landeghem,female,CAN,1.8,77.0,30,800,63.81,510.47
912660957,Chao He,male,CHN,1.68,67.0,32,800,61.47,491.74
403574731,Charlotte Bonnet,female,FRA,1.75,64.0,29,400,61.19,244.78
403574731,Charlotte Bonnet,female,FRA,1.75,64.0,29,200,57.78,115.55
280839325,Chase Kalisz,male,USA,1.94,86.0,30,400,57.48,229.92
280839325,Chase Kalisz,male,USA,1.94,86.0,30,800,62.63,501.03
280839325,Chase Kalisz,male,USA,1.94,86.0,30,200,56.09,112.19
638380672,Chelsea Lea Gubecka,female,AUS,1.62,62.0,26,400,60.57,242.29
638380672,Chelsea Lea Gubecka,female,AUS,1.62,62.0,26,800,65.36,522.86
638380672,Chelsea Lea Gubecka,female,AUS,1.62,62.0,26,1500,65.09,976.29
831305339,Chengxin Yin,female,CHN,1.7,55.0,29,800,63.82,510.57
831305339,Chengxin Yin,female,CHN,1.7,55.0,29,1500,65.54,983.17
831305339,Chengxin Yin,female,CHN,1.7,55.0,29,400,57.85,231.4
875043196,Chiara Masini Luccetti,female,ITA,1.71,63.0,31,200,58.11,116.21
875043196,Chiara Masini Luccetti,female,ITA,1.71,63.0,31,400,61.08,244.32
781396990,Chiara Tabani,female,ITA,1.76,72.0,30,200,59.21,118.41
32395502,Chihiro Igarashi,female,JPN,1.7,63.0,29,800,61.67,493.33
622470385,Chloe Marie Helene Sauvourel,female,CAF,1.66,68.0,25,1500,65.99,989.9
622470385,Chloe Marie Helene Sauvourel,female,CAF,1.66,68.0,25,800,62.57,500.59
622470385,Chloe Marie Helene Sauvourel,female,CAF,1.66,68.0,25,200,56.51,113.02
150543887,Chloe Tutton,female,GBR,1.68,62.0,28,200,56.05,112.09
150543887,Chloe Tutton,female,GBR,1.68,62.0,28,400,60.7,242.78
628001010,Chris Mears,male,GBR,1.73,73.0,31,200,55.46,110.91
628001010,Chris Mears,male,GBR,1.73,73.0,31,400,56.9,227.58
150373801,Chris Walker-Hebborn,male,GBR,1.84,84.0,34,800,63.48,507.86
150373801,Chris Walker-Hebborn,male,GBR,1.84,84.0,34,1500,64.5,967.5
798416693,Christian Diener,male,GER,1.82,82.0,31,1500,64.35,965.28
798416693,Christian Diener,male,GER,1.82,82.0,31,200,58.19,116.38
839986218,Christian Presciutti,male,ITA,1.84,87.0,42,400,60.81,243.24
150989629,Christian Reichert,male,GER,1.88,83.0,39,800,66.89,535.11
150989629,Christian Reichert,male,GER,1.88,83.0,39,1500,66.44,996.62
150989629,Christian Reichert,male,GER,1.88,83.0,39,400,59.71,238.83
607156497,Christian Vom Lehn,male,GER,1.9,78.0,32,800,64.72,517.77
607156497,Christian Vom Lehn,male,GER,1.9,78.0,32,1500,61.73,925.92
971332873,Christodoulos Kolomvos,male,GRE,1.86,103.0,36,400,58.38,233.53
971332873,Christodoulos Kolomvos,male,GRE,1.86,103.0,36,200,57.15,114.3
971332873,Christodoulos Kolomvos,male,GRE,1.86,103.0,36,1500,68.74,1031.14
85448954,Christoph Fildebrandt,male,GER,1.93,80.0,35,200,54.02,108.04
85448954,Christoph Fildebrandt,male,GER,1.93,80.0,35,1500,66.25,993.73
731592178,Christoph Martin Meier,male,LIE,1.97,95.0,31,1500,62.39,935.85
893971715,Christopher Patrick Reid,male,RSA,1.98,98.0,28,800,61.69,493.52
893971715,Christopher Patrick Reid,male,RSA,1.98,98.0,28,200,54.37,108.74
491621394,Christos Afroudakis,male,GRE,1.88,88.0,40,800,66.3,530.4
178446035,Christos Katrantzis,male,GRE,1.88,78.0,32,800,62.45,499.63
178446035,Christos Katrantzis,male,GRE,1.88,78.0,32,200,55.63,111.25
178446035,Christos Katrantzis,male,GRE,1.88,78.0,32,400,58.79,235.18
786574595,Cierra Runge,female,USA,1.94,84.0,28,1500,68.89,1033.37
786574595,Cierra Runge,female,USA,1.94,84.0,28,400,61.99,247.96
786574595,Cierra Runge,female,USA,1.94,84.0,28,200,57.83,115.67
716197496,Clara Espar Llaquet,female,ESP,1.78,68.0,30,1500,65.99,989.91
716197496,Clara Espar Llaquet,female,ESP,1.78,68.0,30,200,57.47,114.93
736895804,Clark Smith,male,USA,2.06,89.0,29,800,60.92,487.35
130234491,Claudia Lau,female,HKG,1.6,53.0,32,1500,66.3,994.55
130234491,Claudia Lau,female,HKG,1.6,53.0,32,800,61.82,494.56
469894756,Clemens Rapp,male,GER,1.93,85.0,35,800,66.39,531.1
112490441,Clement Mignon,male,FRA,1.87,75.0,31,200,56.18,112.37
112490441,Clement Mignon,male,FRA,1.87,75.0,31,800,62.47,499.79
81383299,Cloe Hache,female,FRA,1.71,62.0,27,1500,65.25,978.74
81383299,Cloe Hache,female,FRA,1.71,62.0,27,400,59.84,239.34
710695405,Cody Miller,male,USA,1.81,79.0,32,200,52.97,105.94
758562583,Colleen Furgeson,female,MHL,1.76,65.0,26,200,55.95,111.89
6156543,Cong Zhang,female,CHN,1.76,62.0,34,1500,67.47,1012.1
420887334,Connor Jaeger,male,USA,1.86,77.0,33,800,63.79,510.34
420887334,Connor Jaeger,male,USA,1.86,77.0,33,200,56.13,112.26
420887334,Connor Jaeger,male,USA,1.86,77.0,33,1500,62.71,940.68
453971347,Conor Dwyer,male,USA,1.96,88.0,35,800,64.21,513.66
453971347,Conor Dwyer,male,USA,1.96,88.0,35,200,56.88,113.76
453971347,Conor Dwyer,male,USA,1.96,88.0,35,1500,68.23,1023.49
299370363,Constantin Blaha,male,AUT,1.78,77.0,37,800,65.61,524.92
299370363,Constantin Blaha,male,AUT,1.78,77.0,37,400,61.44,245.75
299370363,Constantin Blaha,male,AUT,1.78,77.0,37,200,57.38,114.76
606804046,Coralie Balmy,female,FRA,1.8,67.0,37,400,63.48,253.91
606804046,Coralie Balmy,female,FRA,1.8,67.0,37,200,62.46,124.93
606804046,Coralie Balmy,female,FRA,1.8,67.0,37,1500,71.53,1072.91
473676473,Corey Main,male,NZL,1.92,85.0,29,400,58.36,233.42
473676473,Corey Main,male,NZL,1.92,85.0,29,200,54.33,108.65
473676473,Corey Main,male,NZL,1.92,85.0,29,1500,61.84,927.57
931635380,Costanza Ferro,female,ITA,1.69,56.0,31,200,55.27,110.55
931635380,Costanza Ferro,female,ITA,1.69,56.0,31,1500,66.03,990.39
760942208,Courtney Mathewson,female,USA,1.71,69.0,38,1500,74.63,1119.41
760942208,Courtney Mathewson,female,USA,1.71,69.0,38,400,63.04,252.14
760942208,Courtney Mathewson,female,USA,1.71,69.0,38,800,65.78,526.24
100145266,Craig Benson,male,GBR,1.83,80.0,30,200,55.77,111.54
367878750,Cristian Quintero,male,VEN,1.95,90.0,32,400,58.61,234.46
367878750,Cristian Quintero,male,VEN,1.95,90.0,32,200,53.5,106.99
788552666,Cristina Sheehan,female,AUS,1.63,49.0,26,1500,64.02,960.23
788552666,Cristina Sheehan,female,AUS,1.63,49.0,26,400,60.1,240.4
679515187,Daiene Marcal,female,BRA,1.59,55.0,35,800,69.01,552.08
679515187,Daiene Marcal,female,BRA,1.59,55.0,35,200,58.74,117.48
192954208,Daiya Seto,male,JPN,1.74,73.0,30,1500,65.38,980.77
192954208,Daiya Seto,male,JPN,1.74,73.0,30,800,63.58,508.65
576218781,Dalia Torrez,female,NCA,1.74,70.0,34,1500,70.22,1053.31
576218781,Dalia Torrez,female,NCA,1.74,70.0,34,200,59.29,118.58
381413110,Dalma Sebestyen,female,HUN,1.8,68.0,27,1500,65.87,987.99
381413110,Dalma Sebestyen,female,HUN,1.8,68.0,27,800,64.53,516.27
381413110,Dalma Sebestyen,female,HUN,1.8,68.0,27,400,58.89,235.54
227000230,Damian Wierling,male,GER,1.96,74.0,28,200,55.26,110.52
227000230,Damian Wierling,male,GER,1.96,74.0,28,1500,62.53,937.89
534791286,Damien Joly,male,FRA,1.89,72.0,32,800,57.83,462.66
486111896,Damir Buric,male,CRO,2.05,115.0,44,200,64.32,128.63
675408199,Damir Dugonjic,male,SLO,2.02,105.0,36,800,63.09,504.73
675408199,Damir Dugonjic,male,SLO,2.02,105.0,36,1500,67.02,1005.25
675408199,Damir Dugonjic,male,SLO,2.02,105.0,36,400,59.88,239.52
765792716,Dan Wallace,male,GBR,1.88,80.0,31,800,59.9,479.18
622909202,Dana Vollmer,female,USA,1.86,68.0,37,400,64.22,256.88
211024970,Danas Rapsys,male,LTU,1.9,84.0,29,200,54.72,109.43
211024970,Danas Rapsys,male,LTU,1.9,84.0,29,1500,61.68,925.13
211024970,Danas Rapsys,male,LTU,1.9,84.0,29,800,63.09,504.76
542045752,Daniel Goodfellow,male,GBR,1.67,58.0,28,1500,60.42,906.29
654450748,Daniel Gyurta,male,HUN,1.85,76.0,35,1500,66.81,1002.1
686181990,Daniel Lopez Pinedo,male,ESP,1.9,88.0,44,400,60.09,240.37
686181990,Daniel Lopez Pinedo,male,ESP,1.9,88.0,44,800,67.07,536.58
686181990,Daniel Lopez Pinedo,male,ESP,1.9,88.0,44,1500,69.15,1037.18
173884124,Daniel Macovei,male,ROU,1.85,71.0,32,200,53.53,107.05
173884124,Daniel Macovei,male,ROU,1.85,71.0,32,1500,63.37,950.5
173884124,Daniel Macovei,male,ROU,1.85,71.0,32,400,55.44,221.78
149524585,Daniel Skaaning,male,DEN,1.8,79.0,31,400,58.84,235.38
463354597,Daniel Smith,male,AUS,1.9,83.0,33,1500,63.38,950.68
797414950,Daniel Varga,male,HUN,2.01,96.0,41,400,64.6,258.42
797414950,Daniel Varga,male,HUN,2.01,96.0,41,200,59.28,118.56
207450764,Danielle Kettlewell,female,AUS,1.75,65.0,32,1500,68.5,1027.5
207450764,Danielle Kettlewell,female,AUS,1.75,65.0,32,200,56.59,113.19
207450764,Danielle Kettlewell,female,AUS,1.75,65.0,32,400,61.51,246.02
554312456,Danielle Villars,female,SUI,1.78,62.0,31,1500,66.14,992.11
554312456,Danielle Villars,female,SUI,1.78,62.0,31,800,65.0,519.99
726533168,Daniil Pakhomov,male,RUS,1.89,77.0,26,1500,61.33,919.99
153868407,Danila Izotov,male,RUS,1.92,90.0,33,200,55.47,110.94
153868407,Danila Izotov,male,RUS,1.92,90.0,33,1500,65.21,978.09
153868407,Danila Izotov,male,RUS,1.92,90.0,33,800,63.32,506.56
828313980,Dara Hassanien,female,EGY,1.69,59.0,28,1500,66.78,1001.7
828313980,Dara Hassanien,female,EGY,1.69,59.0,28,800,63.98,511.84
490330541,Daria Chikunova,female,RUS,1.77,59.0,25,800,62.73,501.85
490330541,Daria Chikunova,female,RUS,1.77,59.0,25,400,59.59,238.35
490330541,Daria Chikunova,female,RUS,1.77,59.0,25,200,56.72,113.44
971063935,Daria Iushko,female,UKR,1.74,57.0,39,200,61.94,123.89
971063935,Daria Iushko,female,UKR,1.74,57.0,39,800,63.8,510.4
201671999,Daria Mullakaeva,female,RUS,1.72,61.0,26,800,64.16,513.25
345015361,Daria Talanova,female,KGZ,1.68,56.0,29,400,58.33,233.33
689516934,Darko Brguljan,male,MNE,1.8,97.0,34,1500,66.11,991.65
689516934,Darko Brguljan,male,MNE,1.8,97.0,34,800,64.43,515.46
380938305,Darya Semyonova,female,TKM,1.7,50.0,22,1500,65.85,987.78
380938305,Darya Semyonova,female,TKM,1.7,50.0,22,800,62.88,503.08
903300990,Darya Stepanyuk,female,UKR,1.74,62.0,34,200,57.63,115.27
164963140,Daryna Zevina,female,UKR,1.78,67.0,30,400,62.45,249.79
164963140,Daryna Zevina,female,UKR,1.78,67.0,30,800,66.82,534.56
164963140,Daryna Zevina,female,UKR,1.78,67.0,30,1500,64.41,966.16
643787184,David Boudia,male,USA,1.76,72.0,35,400,60.09,240.35
52887085,David Brandl,male,AUT,1.88,85.0,37,200,55.36,110.71
502550042,David Foldhazi,male,HUN,1.89,84.0,29,200,55.09,110.18
502550042,David Foldhazi,male,HUN,1.89,84.0,29,800,66.33,530.66
98040137,David Horvath,male,HUN,1.75,73.0,28,1500,62.55,938.24
98040137,David Horvath,male,HUN,1.75,73.0,28,800,58.76,470.12
906932951,David McKeon,male,AUS,1.95,85.0,32,400,56.2,224.8
906932951,David McKeon,male,AUS,1.95,85.0,32,800,65.99,527.94
881131530,David Morgan,male,AUS,1.84,82.0,30,200,55.91,111.82
881131530,David Morgan,male,AUS,1.84,82.0,30,800,62.09,496.71
881131530,David Morgan,male,AUS,1.84,82.0,30,1500,66.55,998.27
971131011,David Plummer,male,USA,1.91,95.0,39,400,61.87,247.5
277572925,David Verraszto,male,HUN,1.8,76.0,36,400,59.67,238.68
277572925,David Verraszto,male,HUN,1.8,76.0,36,1500,63.97,959.54
277572925,David Verraszto,male,HUN,1.8,76.0,36,200,55.68,111.36
625400298,Daynara de Paula,female,BRA,1.63,55.0,35,800,65.82,526.59
871793969,Deborah Tsai,female,AUS,1.62,52.0,30,200,56.57,113.14
871793969,Deborah Tsai,female,AUS,1.62,52.0,30,800,62.18,497.48
871793969,Deborah Tsai,female,AUS,1.62,52.0,30,400,61.6,246.39
930773141,Debra Daniel,female,FSM,1.53,68.0,33,800,64.35,514.82
532865663,Deividas Margevicius,male,LTU,1.87,80.0,29,400,57.35,229.42
532865663,Deividas Margevicius,male,LTU,1.87,80.0,29,1500,62.36,935.37
493263577,Denes Varga,male,HUN,1.93,96.0,37,1500,67.62,1014.3
493263577,Denes Varga,male,HUN,1.93,96.0,37,800,65.11,520.88
92529957,Devon Myles William Brown,male,RSA,1.88,80.0,32,800,62.97,503.75
92529957,Devon Myles William Brown,male,RSA,1.88,80.0,32,1500,64.33,964.92
92529957,Devon Myles William Brown,male,RSA,1.88,80.0,32,200,54.5,108.99
877009812,Diana Abla,female,BRA,1.75,75.0,29,1500,68.07,1021.1
877009812,Diana Abla,female,BRA,1.75,75.0,29,400,61.06,244.24
877009812,Diana Abla,female,BRA,1.75,75.0,29,800,63.95,511.58
392473268,Diana Pineda,female,COL,1.67,55.0,40,800,65.47,523.73
392473268,Diana Pineda,female,COL,1.67,55.0,40,200,57.59,115.19
689489031,Dienov Andres Koka,male,CGO,1.73,68.0,28,200,52.0,104.0
119737320,Dieter Dekoninck,male,BEL,1.9,85.0,33,200,56.78,113.56
119737320,Dieter Dekoninck,male,BEL,1.9,85.0,33,400,59.92,239.69
119737320,Dieter Dekoninck,male,BEL,1.9,85.0,33,800,62.53,500.26
227184360,Diletta Carli,female,ITA,1.7,61.0,28,400,57.71,230.83
989537292,Dimitrios Dimitriou,male,GRE,1.79,72.0,27,400,57.86,231.43
989537292,Dimitrios Dimitriou,male,GRE,1.79,72.0,27,1500,64.46,966.83
575914740,Dimitrios Koulouris,male,GRE,1.83,79.0,33,800,61.62,492.95
575914740,Dimitrios Koulouris,male,GRE,1.83,79.0,33,1500,64.69,970.28
575914740,Dimitrios Koulouris,male,GRE,1.83,79.0,33,200,54.79,109.58
989520284,Diogo Carvalho,male,POR,1.84,75.0,36,800,61.88,495.07
989520284,Diogo Carvalho,male,POR,1.84,75.0,36,1500,62.12,931.77
989520284,Diogo Carvalho,male,POR,1.84,75.0,36,400,55.96,223.84
778633221,Dion Dreesens,male,NED,1.95,88.0,31,400,60.06,240.26
521343807,Dionisio Augustine Ii,male,FSM,1.53,65.0,32,200,53.56,107.12
521343807,Dionisio Augustine Ii,male,FSM,1.53,65.0,32,800,60.77,486.17
276444388,Dirngulbai Misech,female,PLW,1.65,51.0,27,400,57.89,231.58
217286137,Dmitriy Balandin,male,KAZ,1.95,90.0,29,1500,62.57,938.5
860594469,Dmytro Oseledets,male,UKR,1.87,82.0,30,800,64.88,519.04
860594469,Dmytro Oseledets,male,UKR,1.87,82.0,30,400,58.11,232.44
838189137,Dolores Hernandez,female,MEX,1.62,62.0,27,800,61.03,488.21
838189137,Dolores Hernandez,female,MEX,1.62,62.0,27,200,53.37,106.74
330603205,Dominik Kozma,male,HUN,1.91,90.0,33,200,56.94,113.88
330603205,Dominik Kozma,male,HUN,1.91,90.0,33,800,65.89,527.11
330603205,Dominik Kozma,male,HUN,1.91,90.0,33,1500,66.01,990.13
726300964,Dominique Bouchard,female,CAN,1.74,61.0,33,200,59.79,119.57
726300964,Dominique Bouchard,female,CAN,1.74,61.0,33,800,65.86,526.89
960157104,Domonic Bedggood,male,AUS,1.63,55.0,30,200,54.41,108.83
960157104,Domonic Bedggood,male,AUS,1.63,55.0,30,800,59.09,472.72
960157104,Domonic Bedggood,male,AUS,1.63,55.0,30,400,55.51,222.04
48515460,Donglun Song,female,CHN,1.78,83.0,33,1500,70.52,1057.73
48515460,Donglun Song,female,CHN,1.78,83.0,33,400,64.24,256.95
798030855,Dora Antal,female,HUN,1.69,62.0,31,800,65.57,524.53
963025022,Dora Csabai,female,HUN,1.75,63.0,35,200,57.81,115.62
963025022,Dora Csabai,female,HUN,1.75,63.0,35,800,66.14,529.14
702170084,Dora Czigany,female,HUN,1.73,60.0,32,800,63.26,506.09
702170084,Dora Czigany,female,HUN,1.73,60.0,32,200,55.44,110.89
810821583,Dorian McMenemy Taylor,female,DOM,1.86,55.0,28,1500,62.73,940.89
